INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
203676932,10/13/2019,02:30:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1002883,192220,40.69426487000004,-73.93280818499993
203676932,10/13/2019,02:30:00,BROOKLYN,81,0,,false,,,,45-64,M,BLACK,1002883,192220,40.69426487000004,-73.93280818499993
203676929,10/13/2019,01:55:00,MANHATTAN,17,0,,false,,,,25-44,M,BLACK,990804,210370,40.744099446000064,-73.97634911099993
203676930,10/12/2019,18:02:00,MANHATTAN,28,0,,true,25-44,M,BLACK,25-44,M,BLACK,998253,233408,40.80732404600008,-73.94941886199997
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,false,25-44,M,BLACK,25-44,F,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,false,45-64,M,BLACK,25-44,F,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,true,25-44,M,BLACK,25-44,F,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,true,45-64,M,BLACK,25-44,F,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,false,25-44,M,BLACK,25-44,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,false,45-64,M,BLACK,25-44,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,true,25-44,M,BLACK,25-44,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,true,45-64,M,BLACK,25-44,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,false,25-44,M,BLACK,45-64,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,false,45-64,M,BLACK,45-64,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,true,25-44,M,BLACK,45-64,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203676928,10/12/2019,06:55:00,BROOKLYN,77,0,BAR/NIGHT CLUB,true,45-64,M,BLACK,45-64,M,BLACK,1003550,185645,40.676216571000055,-73.93042172099996
203678796,10/12/2019,06:30:00,BRONX,42,0,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE HISPANIC,1009909,241902,40.83061151500005,-73.90728181399999
203676927,10/12/2019,02:50:00,MANHATTAN,18,0,,false,25-44,M,BLACK,25-44,F,BLACK,988226,217228,40.76292445400002,-73.98564864699993
203676926,10/11/2019,23:14:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,1044553,188701,40.684420223000075,-73.78257211399993
203676931,10/11/2019,22:15:00,MANHATTAN,10,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,18-24,F,WHITE HISPANIC,983907,212138,40.748954585000035,-74.00123937099994
203571464,10/10/2019,21:54:00,BROOKLYN,71,0,SUPERMARKET,true,18-24,M,BLACK,25-44,M,BLACK,995358,178299,40.65606750000006,-73.95996734599998
203517392,10/09/2019,13:38:00,QUEENS,105,0,HOSPITAL,false,,,,25-44,M,BLACK,1065540,213942,40.753532458000045,-73.70659676099996
203517393,10/09/2019,13:00:00,QUEENS,105,0,,true,,,,18-24,M,ASIAN / PACIFIC ISLANDER,1066815,209653,40.74174848400003,-73.70204752099994
203394881,10/07/2019,16:21:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,18-24,F,BLACK,984688,150503,40.57978019500007,-73.99842465499995
203394879,10/07/2019,13:27:00,BRONX,43,0,,false,,,,<18,M,ASIAN / PACIFIC ISLANDER,1024622,237417,40.81824648100008,-73.85414296999993
203348701,10/06/2019,21:54:00,MANHATTAN,23,0,,false,45-64,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,999211,227549,40.79124111900006,-73.94597136299996
203350418,10/06/2019,17:00:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,998286,189885,40.68786431700005,-73.94939048399993
203348705,10/06/2019,13:49:00,BROOKLYN,67,0,,false,,,,25-44,M,BLACK,999369,172510,40.640172009000025,-73.94552436799995
203350417,10/06/2019,01:09:00,BROOKLYN,77,0,,false,,,,18-24,F,BLACK,995325,185155,40.674885741000026,-73.96007501899999
203350417,10/06/2019,01:09:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,995325,185155,40.674885741000026,-73.96007501899999
203348698,10/05/2019,21:50:00,MANHATTAN,25,0,,true,,,,25-44,M,WHITE HISPANIC,999296,230862,40.800334261000046,-73.94565697199994
203348707,10/05/2019,04:38:00,BRONX,40,0,GROCERY/BODEGA,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1009821,236559,40.81594675500003,-73.90762016499998
203348704,10/05/2019,02:15:00,BRONX,40,0,,false,25-44,M,BLACK,25-44,M,BLACK,1007643,231079,40.80091171200007,-73.91550779499994
203348706,10/05/2019,00:34:00,BRONX,49,0,,false,,,,25-44,M,BLACK,1026424,251705,40.857454424000025,-73.84754276399997
203348700,10/04/2019,18:34:00,BRONX,44,1,,true,25-44,M,BLACK,18-24,M,BLACK,1007022,243322,40.834516921000045,-73.91770925599997
203348699,10/04/2019,01:51:00,BRONX,43,0,,false,,,,25-44,M,BLACK,1021155,242972,40.83350852400008,-73.86663818999993
203259385,10/03/2019,21:39:00,BROOKLYN,79,0,,true,45-64,M,BLACK,18-24,M,BLACK,998136,187813,40.68217738700002,-73.949935623
203348703,10/03/2019,14:27:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,18-24,M,BLACK,1008529,180190,40.66123156200007,-73.91249125199994
203211777,10/03/2019,01:45:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,true,,,,25-44,M,BLACK,1004729,174146,40.64465170600005,-73.92620615399994
203211776,10/03/2019,00:38:00,MANHATTAN,33,0,,true,,,,25-44,M,WHITE HISPANIC,1001505,245382,40.840183525000036,-73.93764097999998
203207191,10/02/2019,20:14:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,1007885,246406,40.842979335000045,-73.91457972899997
203207192,10/02/2019,16:47:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1004856,187468,40.68121734900007,-73.92570780199996
203207193,10/02/2019,13:26:00,BROOKLYN,79,0,,false,<18,M,BLACK,18-24,M,BLACK,1001139,192775,40.69579171600003,-73.939095905
203148056,10/01/2019,13:10:00,QUEENS,103,2,MULTI DWELL - PUBLIC HOUS,true,45-64,M,BLACK,18-24,M,BLACK,1040893,194012,40.699021834000064,-73.79572395699995
203083804,09/30/2019,13:49:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,998869,230618,40.799665264000055,-73.94719977999995
203083804,09/30/2019,13:49:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,18-24,M,BLACK,998869,230618,40.799665264000055,-73.94719977999995
203041425,09/29/2019,23:15:00,BRONX,52,0,,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1010668,253614,40.86275525800004,-73.904493002
203041429,09/29/2019,18:30:00,STATEN ISLAND,120,0,,false,,,,<18,M,BLACK,962585,165738,40.62157070600006,-74.07804344
203041424,09/29/2019,00:35:00,BRONX,47,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,WHITE,1026855,262287,40.88649666100008,-73.84591741799994
203041430,09/28/2019,01:17:00,BRONX,42,0,,true,,,,18-24,M,BLACK,1012860,244801,40.83855936400005,-73.89660592299998
203042901,09/27/2019,23:29:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,1019084,183993,40.671634710000035,-73.87442765599997
203041427,09/27/2019,21:45:00,QUEENS,101,0,,false,18-24,M,BLACK,25-44,F,BLACK,1051162,155661,40.59368532700007,-73.75907037999998
203041423,09/27/2019,20:40:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,1013031,182526,40.66762987300007,-73.89625447799993
203041423,09/27/2019,20:40:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1013031,182526,40.66762987300007,-73.89625447799993
203041423,09/27/2019,20:40:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1013031,182526,40.66762987300007,-73.89625447799993
203041432,09/27/2019,20:03:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1047439,156663,40.59646293100008,-73.77246640899993
203041432,09/27/2019,20:03:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,M,BLACK,1047439,156663,40.59646293100008,-73.77246640899993
203041432,09/27/2019,20:03:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1047439,156663,40.59646293100008,-73.77246640899993
203041432,09/27/2019,20:03:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1047439,156663,40.59646293100008,-73.77246640899993
203041428,09/26/2019,19:00:00,BROOKLYN,84,0,,false,18-24,M,BLACK,25-44,M,WHITE,988226,192253,40.69437416800002,-73.98566339999996
202944931,09/26/2019,14:00:00,MANHATTAN,25,0,,false,,,,25-44,M,BLACK,999155,230606,40.799631850000026,-73.94616681699993
202944932,09/26/2019,02:30:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,25-44,F,BLACK HISPANIC,25-44,M,BLACK,1005170,235308,40.812525348000065,-73.92442689199999
202900139,09/25/2019,19:15:00,BROOKLYN,69,0,,false,,,,18-24,M,BLACK,1014030,174239,40.64488058200004,-73.89268997599999
202855057,09/24/2019,22:51:00,BROOKLYN,71,0,,false,,,,45-64,F,BLACK,997631,178916,40.65775788800004,-73.95177405399994
202853370,09/24/2019,21:00:00,BRONX,42,0,,false,25-44,M,UNKNOWN,25-44,M,BLACK,1014493,242565,40.832416753000075,-73.89071440599997
202853371,09/24/2019,17:45:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,1006117,183402,40.67005407200002,-73.92117453999998
202853369,09/24/2019,16:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,<18,M,BLACK,1006938,248232,40.84799365100001,-73.91799620099994
202804360,09/23/2019,19:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1006290,186730,40.67918825200008,-73.92054002199995
202804358,09/23/2019,17:48:00,BROOKLYN,70,0,,false,,,,25-44,F,BLACK,995849,172757,40.64085528000004,-73.95820727299997
202804358,09/23/2019,17:48:00,BROOKLYN,70,0,,false,,,,45-64,F,BLACK,995849,172757,40.64085528000004,-73.95820727299997
202804357,09/23/2019,11:45:00,MANHATTAN,23,2,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,18-24,M,BLACK HISPANIC,998950,229227,40.79584721300005,-73.94691026399995
202804357,09/23/2019,11:45:00,MANHATTAN,23,2,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,998950,229227,40.79584721300005,-73.94691026399995
202804359,09/23/2019,02:10:00,MANHATTAN,30,0,,false,,,,18-24,M,WHITE HISPANIC,996722,238203,40.82048727700004,-73.95494033399994
202807633,09/23/2019,00:23:00,BRONX,50,0,,false,,,,25-44,M,WHITE HISPANIC,1011047,256269,40.870041281000056,-73.90311219699998
202770945,09/22/2019,20:38:00,BRONX,42,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,1008459,239672,40.82449489700008,-73.91252947799995
202770951,09/22/2019,20:30:00,BROOKLYN,67,0,,false,,,,45-64,M,BLACK,999010,171976,40.638706899000056,-73.94681909099995
202770950,09/22/2019,20:17:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,1049137,194504,40.700315647000025,-73.76598816099995
202770950,09/22/2019,20:17:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,1049137,194504,40.700315647000025,-73.76598816099995
202770947,09/22/2019,03:40:00,BRONX,45,0,,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1028868,236932,40.81689486900007,-73.83880601299995
202770949,09/21/2019,22:49:00,QUEENS,113,0,,true,,,,18-24,M,BLACK,1052349,190359,40.68891449000005,-73.75444613099995
202770948,09/21/2019,20:45:00,BROOKLYN,67,0,,false,25-44,M,BLACK,25-44,M,BLACK,998553,172620,40.64047529100003,-73.94846436099994
202770948,09/21/2019,20:45:00,BROOKLYN,67,0,,false,25-44,M,BLACK,45-64,M,BLACK,998553,172620,40.64047529100003,-73.94846436099994
202770948,09/21/2019,20:45:00,BROOKLYN,67,0,,false,25-44,M,BLACK,65+,M,BLACK,998553,172620,40.64047529100003,-73.94846436099994
202620767,09/18/2019,19:47:00,BRONX,44,0,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1007501,243434,40.834823081000025,-73.91597788499998
202578454,09/18/2019,00:30:00,MANHATTAN,28,0,,false,,,,45-64,M,BLACK,997406,230838,40.80027140300007,-73.95248348799998
202562770,09/17/2019,22:37:00,BRONX,44,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,UNKNOWN,1007174,239543,40.82414425700006,-73.91717287899996
202566072,09/17/2019,08:51:00,STATEN ISLAND,120,0,,false,25-44,M,BLACK,UNKNOWN,F,WHITE HISPANIC,961362,164393,40.617875887000025,-74.08244438599996
202504685,09/17/2019,00:44:00,QUEENS,108,0,,false,18-24,U,UNKNOWN,18-24,M,WHITE HISPANIC,1010565,210808,40.74526492500007,-73.90503314699998
202504683,09/16/2019,19:33:00,MANHATTAN,25,0,,false,,,,25-44,F,BLACK,1000558,231080,40.80093037300003,-73.94109824099996
202504682,09/16/2019,00:20:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,990325,192487,40.69501525100002,-73.97809388299999
202457199,09/15/2019,23:20:00,BROOKLYN,88,0,MULTI DWELL - APT BUILD,true,45-64,M,BLACK,25-44,F,BLACK,992117,193223,40.69703399000008,-73.97163074399998
202457202,09/15/2019,18:55:00,MANHATTAN,32,0,,false,,,,25-44,M,BLACK,1001520,238402,40.82102539800008,-73.93760473699997
202457205,09/15/2019,05:44:00,BRONX,52,0,,false,18-24,M,BLACK,18-24,M,BLACK,1014472,254004,40.863813486000026,-73.89073873399997
202457206,09/15/2019,00:46:00,BRONX,43,0,,false,,,,18-24,M,BLACK,1020734,239126,40.82295411300004,-73.86818046599996
202457201,09/14/2019,05:33:00,BROOKLYN,83,0,,false,25-44,M,BLACK,25-44,M,BLACK,1008603,191767,40.693007599000055,-73.91218269899997
202457203,09/14/2019,00:09:00,MANHATTAN,34,0,,true,,,,18-24,M,WHITE HISPANIC,1003133,249705,40.85204555700005,-73.93174513099996
202458696,09/13/2019,20:47:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,45-64,M,BLACK,998368,189350,40.68639573400003,-73.949095931
202457204,09/13/2019,17:53:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1010688,239927,40.82518840900008,-73.90447465599993
202356982,09/12/2019,20:20:00,BRONX,47,0,,false,,,,25-44,M,WHITE HISPANIC,1023230,262594,40.88735603500004,-73.85902567999993
202325345,09/12/2019,05:52:00,MANHATTAN,32,0,,true,25-44,M,BLACK,25-44,M,BLACK,1000186,239141,40.82305625200007,-73.94242273799993
202356981,09/12/2019,01:20:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,1004928,181897,40.665926040000045,-73.92546530099996
202356981,09/12/2019,01:20:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,1004928,181897,40.665926040000045,-73.92546530099996
202302189,09/11/2019,23:53:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,WHITE HISPANIC,1005432,185233,40.67508142100007,-73.92363809599993
202301559,09/11/2019,21:10:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,1045484,181998,40.66601566000002,-73.77927619999997
202302188,09/11/2019,20:00:00,BROOKLYN,67,0,,false,,,,45-64,M,BLACK,1007016,178100,40.65549899200005,-73.91795169699996
202244820,09/10/2019,22:11:00,MANHATTAN,23,0,,false,,,,25-44,M,BLACK,1001924,227875,40.792130892000046,-73.936172792
202140604,09/08/2019,20:19:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,1051184,191065,40.69086117800003,-73.75863991899996
202139998,09/07/2019,23:48:00,MANHATTAN,26,0,,false,25-44,U,UNKNOWN,25-44,M,WHITE,996463,235457,40.812950638000075,-73.95588109399995
202139599,09/06/2019,16:52:00,BROOKLYN,83,0,PVT HOUSE,true,25-44,M,BLACK,25-44,M,BLACK,1008507,191420,40.69205542900005,-73.91253013099998
202139599,09/06/2019,16:52:00,BROOKLYN,83,0,PVT HOUSE,true,18-24,M,UNKNOWN,25-44,M,BLACK,1008507,191420,40.69205542900005,-73.91253013099998
202139996,09/06/2019,16:00:00,BROOKLYN,77,0,,false,25-44,F,BLACK,25-44,M,BLACK,1002251,183677,40.67081759000007,-73.93511008699994
202038516,09/05/2019,20:48:00,BROOKLYN,67,0,,true,,,,25-44,M,BLACK,997923,173810,40.64374258000004,-73.95073198799997
201982887,09/04/2019,20:30:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,1009347,183819,40.67119007600007,-73.90952938099997
201982888,09/04/2019,20:00:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,1021153,182357,40.66713587700008,-73.86697804199997
201982886,09/04/2019,00:48:00,BRONX,42,0,,false,,,,25-44,M,BLACK,1007582,239642,40.82441491600008,-73.91569835799999
201875866,09/02/2019,23:44:00,STATEN ISLAND,122,0,,true,,,,18-24,M,WHITE HISPANIC,951830,161855,40.610879854000075,-74.11676658399993
201875867,09/02/2019,21:05:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,998368,189350,40.68639573400003,-73.949095931
201875868,09/02/2019,20:25:00,BRONX,48,0,,false,25-44,M,BLACK,18-24,F,BLACK,1013873,250614,40.85451099000005,-73.89291929999997
201875865,09/02/2019,12:09:00,BRONX,47,0,,false,18-24,M,BLACK,25-44,M,BLACK,1022134,261091,40.883235548000066,-73.86299798899995
201875864,09/02/2019,05:30:00,BRONX,48,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1017483,245763,40.841183585000074,-73.87989381599994
201858654,09/02/2019,04:17:00,QUEENS,102,0,,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1034150,193486,40.69761867900007,-73.82004575599996
201858654,09/02/2019,04:17:00,QUEENS,102,0,,true,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1034150,193486,40.69761867900007,-73.82004575599996
201858654,09/02/2019,04:17:00,QUEENS,102,0,,false,,,,25-44,M,WHITE HISPANIC,1034150,193486,40.69761867900007,-73.82004575599996
201858654,09/02/2019,04:17:00,QUEENS,102,0,,true,,,,25-44,M,WHITE HISPANIC,1034150,193486,40.69761867900007,-73.82004575599996
201856914,09/02/2019,03:42:00,BROOKLYN,83,0,,true,,,,18-24,M,WHITE HISPANIC,1010170,192777,40.69577536400004,-73.90652809699996
201858653,09/02/2019,02:57:00,BROOKLYN,70,0,,false,,,,45-64,F,WHITE HISPANIC,996636,172210,40.63935281700003,-73.95537251499997
201858653,09/02/2019,02:57:00,BROOKLYN,70,0,,true,,,,45-64,F,WHITE HISPANIC,996636,172210,40.63935281700003,-73.95537251499997
201858653,09/02/2019,02:57:00,BROOKLYN,70,0,,false,,,,45-64,M,WHITE HISPANIC,996636,172210,40.63935281700003,-73.95537251499997
201858653,09/02/2019,02:57:00,BROOKLYN,70,0,,true,,,,45-64,M,WHITE HISPANIC,996636,172210,40.63935281700003,-73.95537251499997
201852800,09/01/2019,00:05:00,QUEENS,101,0,,false,,,,25-44,M,BLACK,1043677,155192,40.592451366000034,-73.78602574499998
201852752,08/31/2019,15:50:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1002397,189963,40.68807093600003,-73.93456684899996
201852654,08/31/2019,07:42:00,BRONX,45,0,GAS STATION,false,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1025184,246300,40.84262515300003,-73.85205834399994
201851567,08/31/2019,06:05:00,BROOKLYN,72,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,982402,174332,40.64518571800004,-74.00666069199998
201852779,08/31/2019,02:45:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,1058211,195849,40.703936154000075,-73.73324843399996
201851566,08/30/2019,22:49:00,QUEENS,104,0,,true,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1010733,198666,40.711937611000046,-73.90447463599996
201851568,08/30/2019,22:35:00,QUEENS,106,0,,true,25-44,M,BLACK,25-44,M,BLACK,1038635,185105,40.674588380000046,-73.80393908099995
201851564,08/30/2019,20:30:00,BRONX,44,0,,false,,,,25-44,M,WHITE HISPANIC,1009200,247095,40.84486682000005,-73.90982448999995
201851563,08/30/2019,19:15:00,BROOKLYN,67,0,,false,,,,25-44,M,WHITE HISPANIC,1004519,171743,40.63805647100002,-73.92697009899997
201851562,08/30/2019,17:44:00,BROOKLYN,75,0,,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1019355,188601,40.68428154800005,-73.87342672099999
201851565,08/30/2019,17:15:00,BROOKLYN,83,0,LIQUOR STORE,false,18-24,M,BLACK,25-44,M,BLACK,1009856,190833,40.69044044900005,-73.90766784
201765787,08/30/2019,01:47:00,QUEENS,103,0,,false,25-44,M,BLACK,25-44,M,BLACK,1039614,192065,40.693685878000046,-73.80035253199996
201765788,08/29/2019,20:45:00,QUEENS,103,0,,false,18-24,M,BLACK,25-44,M,BLACK,1040339,195947,40.70433647000005,-73.79770578099993
201765788,08/29/2019,20:45:00,QUEENS,103,0,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1040339,195947,40.70433647000005,-73.79770578099993
201720171,08/28/2019,15:20:00,MANHATTAN,28,0,,false,25-44,M,BLACK,25-44,M,BLACK,997406,230838,40.80027140300007,-73.95248348799998
201720172,08/28/2019,00:29:00,BRONX,52,0,,false,,,,45-64,F,UNKNOWN,1010676,253888,40.86350728100007,-73.90446299999998
201664631,08/27/2019,21:50:00,BRONX,49,0,,false,,,,25-44,M,BLACK,1020762,245865,40.84145059700006,-73.86804261899994
201664628,08/27/2019,21:33:00,BROOKLYN,71,0,,false,,,,45-64,M,BLACK,1000960,179894,40.660436625000045,-73.93977335499993
201664629,08/27/2019,14:20:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1008653,241755,40.83021160200008,-73.91182094199996
201664630,08/27/2019,01:00:00,QUEENS,113,0,,false,<18,M,UNKNOWN,<18,F,UNKNOWN,1043252,187998,40.682499421000045,-73.78726915499993
201614529,08/26/2019,21:25:00,QUEENS,105,0,,true,,,,18-24,M,BLACK,1057800,176535,40.65092724700002,-73.73494154499997
201613990,08/26/2019,21:20:00,BRONX,40,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,M,BLACK,1007753,235353,40.81264236700008,-73.91509552299993
201613991,08/26/2019,15:47:00,QUEENS,113,0,,true,,,,18-24,M,BLACK,1051798,184226,40.672085081000034,-73.75649442199995
201575315,08/26/2019,03:23:00,MANHATTAN,5,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,WHITE HISPANIC,986929,202082,40.72135294100008,-73.99033666499997
201573941,08/25/2019,20:20:00,BROOKLYN,62,0,MULTI DWELL - APT BUILD,false,65+,M,WHITE,45-64,F,WHITE,984603,160012,40.60588050000007,-73.99873015699995
201573935,08/25/2019,17:00:00,QUEENS,110,0,,true,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,1016382,206914,40.73455764800008,-73.88405877499997
201575313,08/25/2019,04:29:00,BROOKLYN,60,0,,false,18-24,M,UNKNOWN,25-44,M,BLACK,987994,151818,40.583388831000036,-73.986522456
201573936,08/25/2019,03:20:00,BRONX,52,0,,true,,,,45-64,M,WHITE HISPANIC,1017545,257530,40.87348021900005,-73.87961129699994
201573939,08/25/2019,01:20:00,QUEENS,115,0,,false,18-24,M,WHITE HISPANIC,45-64,M,UNKNOWN,1021994,213268,40.75197560600003,-73.86377323599999
201573938,08/25/2019,00:59:00,QUEENS,110,0,,false,,,,18-24,M,BLACK,1022839,208240,40.73817137200007,-73.86075225699994
201573944,08/24/2019,20:15:00,QUEENS,103,0,,false,,,,25-44,M,BLACK,1040325,191194,40.69129071300006,-73.79779584499995
201573940,08/24/2019,02:10:00,MANHATTAN,5,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,WHITE HISPANIC,987297,202425,40.72229427400004,-73.98900890899995
201573942,08/24/2019,00:50:00,BRONX,47,0,,false,18-24,U,UNKNOWN,25-44,M,BLACK,1022270,260274,40.880992555000034,-73.86251079699997
201575314,08/23/2019,22:10:00,QUEENS,103,0,,false,,,,25-44,M,BLACK,1037451,193561,40.697805308000056,-73.80814071699997
201573943,08/23/2019,19:18:00,BROOKLYN,63,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1006048,171108,40.63630990100006,-73.92146300499998
201573937,08/23/2019,17:58:00,BRONX,40,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1006669,233631,40.80791877300004,-73.91901728199997
201573937,08/23/2019,17:58:00,BRONX,40,0,,false,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1006669,233631,40.80791877300004,-73.91901728199997
201483470,08/22/2019,23:47:00,MANHATTAN,9,0,,false,,,,25-44,M,BLACK,988940,205476,40.730667809000074,-73.98307939999995
201483469,08/22/2019,19:40:00,QUEENS,113,0,PVT HOUSE,false,45-64,M,BLACK,25-44,M,BLACK,1049842,182564,40.66753798700007,-73.76356183699994
201483468,08/22/2019,18:03:00,BRONX,46,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1008224,250621,40.85454734900002,-73.91333944399997
201483468,08/22/2019,18:03:00,BRONX,46,0,,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1008224,250621,40.85454734900002,-73.91333944399997
201436772,08/21/2019,23:34:00,STATEN ISLAND,120,0,GROCERY/BODEGA,false,<18,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,951232,170429,40.634411467000064,-74.11896229899996
