postcode,borough,latitude,longitude
10001,MANHATTAN,40.753281,-73.998145
10001,MANHATTAN,40.754351,-73.99858499999999
10001,MANHATTAN,40.755062,-73.998787
10018,MANHATTAN,40.755438,-73.997217
10018,MANHATTAN,40.755615999999996,-73.997592
10018,MANHATTAN,40.75613,-73.99431899999999
10014,MANHATTAN,40.740185,-74.003529
10014,MANHATTAN,40.740133,-74.003403
10011,MANHATTAN,40.741802,-74.003244
10011,MANHATTAN,40.742233,-74.002494
10011,MANHATTAN,40.743596999999994,-74.000281
10011,MANHATTAN,40.744443,-73.999116
10011,MANHATTAN,40.744956,-73.999769
10001,MANHATTAN,40.749272999999995,-73.99625
10001,MANHATTAN,40.750215000000004,-73.996521
10001,MANHATTAN,40.749767,-73.99524
10001,MANHATTAN,40.751915999999994,-73.994857
10001,MANHATTAN,40.752295000000004,-73.993402
10001,MANHATTAN,40.75342,-73.994294
10001,MANHATTAN,40.753248,-73.993886
10018,MANHATTAN,40.753824,-73.993362
10018,MANHATTAN,40.753909,-73.993564
10018,MANHATTAN,40.75398,-73.993723
10018,MANHATTAN,40.754011,-73.993756
10018,MANHATTAN,40.753978000000004,-73.993673
10018,MANHATTAN,40.753626000000004,-73.99243100000001
10018,MANHATTAN,40.754366999999995,-73.992752
10018,MANHATTAN,40.754488,-73.993037
10018,MANHATTAN,40.754332,-73.992622
10018,MANHATTAN,40.755325,-73.993066
10018,MANHATTAN,40.755169,-73.99270200000001
10018,MANHATTAN,40.755097,-73.991363
10018,MANHATTAN,40.755827000000004,-73.99238000000001
10018,MANHATTAN,40.755932,-73.992626
10018,MANHATTAN,40.755877000000005,-73.992453
10018,MANHATTAN,40.75586,-73.992413
10018,MANHATTAN,40.755825,-73.99233000000001
10018,MANHATTAN,40.755602,-73.991803
10018,MANHATTAN,40.755553000000006,-73.99168
10018,MANHATTAN,40.756209000000005,-73.991359
10018,MANHATTAN,40.756343,-73.99168399999999
10018,MANHATTAN,40.756378999999995,-73.99176700000001
10018,MANHATTAN,40.756412,-73.991846
10018,MANHATTAN,40.756481,-73.992009
10018,MANHATTAN,40.756516,-73.992088
10011,MANHATTAN,40.742834,-73.998427
10011,MANHATTAN,40.744305,-73.996157
10011,MANHATTAN,40.744407,-73.996402
10001,MANHATTAN,40.746896,-73.994489
10001,MANHATTAN,40.747124,-73.995023
10001,MANHATTAN,40.747195,-73.995193
10001,MANHATTAN,40.748301,-73.993987
10001,MANHATTAN,40.748765,-73.995947
10001,MANHATTAN,40.751985,-73.99093
10001,MANHATTAN,40.752119,-73.99120400000001
10018,MANHATTAN,40.754315000000005,-73.99067
10018,MANHATTAN,40.755369,-73.989374
10018,MANHATTAN,40.755852000000004,-73.990785
10011,MANHATTAN,40.74335,-73.993833
10011,MANHATTAN,40.743808,-73.992912
10011,MANHATTAN,40.74408,-73.993558
10001,MANHATTAN,40.744461,-73.992544
10011,MANHATTAN,40.743858,-73.99298399999999
10001,MANHATTAN,40.744871,-73.993515
10001,MANHATTAN,40.745422,-73.99290500000001
10001,MANHATTAN,40.744596,-73.992818
10001,MANHATTAN,40.745175,-73.992277
10001,MANHATTAN,40.745867,-73.99205
10001,MANHATTAN,40.746468,-73.993912
10001,MANHATTAN,40.74635,-73.991274
10001,MANHATTAN,40.746484,-73.991598
10001,MANHATTAN,40.746553000000006,-73.991761
10001,MANHATTAN,40.746449,-73.991465
10001,MANHATTAN,40.746413000000004,-73.991382
10001,MANHATTAN,40.746396000000004,-73.991342
10001,MANHATTAN,40.746259,-73.991017
10001,MANHATTAN,40.746237,-73.990736
10001,MANHATTAN,40.747036,-73.990988
10001,MANHATTAN,40.746805,-73.989974
10001,MANHATTAN,40.747752,-73.990728
10001,MANHATTAN,40.748208,-73.98992
10001,MANHATTAN,40.748806,-73.992204
10001,MANHATTAN,40.749794,-73.991486
10018,MANHATTAN,40.752465,-73.989544
10018,MANHATTAN,40.753029999999995,-73.985732
10018,MANHATTAN,40.753313,-73.98635999999999
10011,MANHATTAN,40.738566,-73.99379300000001
10010,MANHATTAN,40.742823,-73.990538
10010,MANHATTAN,40.742696,-73.99024200000001
10010,MANHATTAN,40.743333,-73.989885
10001,MANHATTAN,40.74391,-73.98899999999999
10001,MANHATTAN,40.74431,-73.988924
10001,MANHATTAN,40.744821,-73.989527
10001,MANHATTAN,40.744821,-73.988805
10001,MANHATTAN,40.745474,-73.989148
10001,MANHATTAN,40.7454,-73.98871899999999
10001,MANHATTAN,40.744821,-73.987207
10001,MANHATTAN,40.745608000000004,-73.988661
10001,MANHATTAN,40.746149,-73.988877
10001,MANHATTAN,40.746223,-73.98905400000001
10001,MANHATTAN,40.746635,-73.988491
10001,MANHATTAN,40.746286,-73.986142
10001,MANHATTAN,40.746712,-73.98638299999999
10001,MANHATTAN,40.747122999999995,-73.98736099999999
10001,MANHATTAN,40.747074,-73.988386
10001,MANHATTAN,40.746956,-73.986917
10001,MANHATTAN,40.747381,-73.986051
10001,MANHATTAN,40.7484,-73.98814399999999
10001,MANHATTAN,40.747686,-73.98673000000001
10001,MANHATTAN,40.747465999999996,-73.98621
10001,MANHATTAN,40.749717,-73.985567
10001,MANHATTAN,40.750316,-73.987379
10001,MANHATTAN,40.750485999999995,-73.987256
10001,MANHATTAN,40.749986,-73.986159
10001,MANHATTAN,40.74992,-73.98600400000001
10001,MANHATTAN,40.749765999999994,-73.985636
10018,MANHATTAN,40.750494,-73.985473
10018,MANHATTAN,40.750571,-73.985661
10018,MANHATTAN,40.750603999999996,-73.985736
10018,MANHATTAN,40.750667,-73.985884
10018,MANHATTAN,40.750559,-73.983708
10018,MANHATTAN,40.750038,-73.983409
10018,MANHATTAN,40.750038,-73.983409
10018,MANHATTAN,40.751114,-73.985025
10018,MANHATTAN,40.750864,-73.98439
10018,MANHATTAN,40.750826,-73.984296
10018,MANHATTAN,40.750746,-73.984112
10018,MANHATTAN,40.75065,-73.98388100000001
10018,MANHATTAN,40.751473,-73.983964
10018,MANHATTAN,40.752404,-73.985866
10018,MANHATTAN,40.751773,-73.984628
10018,MANHATTAN,40.751597,-73.984213
10018,MANHATTAN,40.751424,-73.983798
10018,MANHATTAN,40.751344,-73.983614
10018,MANHATTAN,40.75233,-73.984076
10018,MANHATTAN,40.753046000000005,-73.983859
10018,MANHATTAN,40.752505,-73.982574
10003,MANHATTAN,40.736139,-73.99104399999999
10003,MANHATTAN,40.738865000000004,-73.98986
10010,MANHATTAN,40.740909,-73.98794699999999
10016,MANHATTAN,40.743843,-73.987196
10016,MANHATTAN,40.743487,-73.986088
10016,MANHATTAN,40.744269,-73.985518
10016,MANHATTAN,40.743805,-73.983739
10005,MANHATTAN,40.744721999999996,-73.985489
10016,MANHATTAN,40.745111,-73.984503
10016,MANHATTAN,40.745512,-73.985449
10016,MANHATTAN,40.744704999999996,-73.983082
10016,MANHATTAN,40.745693,-73.984453
10016,MANHATTAN,40.746083,-73.984897
10016,MANHATTAN,40.746212,-73.985203
10016,MANHATTAN,40.746206,-73.98514200000001
10016,MANHATTAN,40.746324,-73.98355
10016,MANHATTAN,40.746334999999995,-73.983579
10016,MANHATTAN,40.746786,-73.984651
10016,MANHATTAN,40.746327,-73.983514
10016,MANHATTAN,40.7476,-73.982586
10016,MANHATTAN,40.746895,-73.98294399999999
10016,MANHATTAN,40.749193,-73.984001
10016,MANHATTAN,40.749878,-73.981406
10016,MANHATTAN,40.749461,-73.979619
10016,MANHATTAN,40.750002,-73.98131500000001
10016,MANHATTAN,40.750004,-73.980435
10016,MANHATTAN,40.749759999999995,-73.979403
10016,MANHATTAN,40.750636,-73.980063
10016,MANHATTAN,40.751141,-73.981254
10016,MANHATTAN,40.750652,-73.980052
10003,MANHATTAN,40.736644,-73.98894399999999
10003,MANHATTAN,40.736098,-73.987215
10003,MANHATTAN,40.737679,-73.986234
10010,MANHATTAN,40.738315,-73.98561600000001
10010,MANHATTAN,40.739416,-73.984498
10010,MANHATTAN,40.73935,-73.982787
10010,MANHATTAN,40.739298,-73.982823
10010,MANHATTAN,40.740590999999995,-73.985237
10010,MANHATTAN,40.739973,-73.98232900000001
10010,MANHATTAN,40.741043,-73.98361700000001
10016,MANHATTAN,40.742218,-73.984872
10016,MANHATTAN,40.74283,-73.982912
10016,MANHATTAN,40.744178000000005,-73.98344300000001
10016,MANHATTAN,40.743790999999995,-73.983237
10016,MANHATTAN,40.743511,-73.982573
10016,MANHATTAN,40.743969,-73.981483
10016,MANHATTAN,40.744762,-73.98175400000001
10016,MANHATTAN,40.745465,-73.981512
10016,MANHATTAN,40.747432,-73.97689100000001
10016,MANHATTAN,40.748607,-73.978104
10016,MANHATTAN,40.749631,-73.97766999999999
10016,MANHATTAN,40.749779,-73.978024
10016,MANHATTAN,40.74937,-73.97699899999999
10016,MANHATTAN,40.749318,-73.976873
10016,MANHATTAN,40.749952,-73.976519
10016,MANHATTAN,40.750402,-73.977591
10003,MANHATTAN,40.733391,-73.98709699999999
10003,MANHATTAN,40.733106,-73.986711
10003,MANHATTAN,40.733638,-73.98585200000001
10003,MANHATTAN,40.734761,-73.984711
10010,MANHATTAN,40.738603000000005,-73.982582
10010,MANHATTAN,40.739585999999996,-73.982589
10003,MANHATTAN,40.732189,-73.984539
10003,MANHATTAN,40.732592,-73.983417
10010,MANHATTAN,40.737826,-73.978717
10010,MANHATTAN,40.73877,-73.979045
10010,MANHATTAN,40.738797,-73.979114
10010,MANHATTAN,40.739118,-73.977941
10016,MANHATTAN,40.742233,-73.974659
10036,MANHATTAN,40.754529,-73.985458
10036,MANHATTAN,40.755569,-73.986465
10036,MANHATTAN,40.755338,-73.985313
10036,MANHATTAN,40.756021999999994,-73.984808
10036,MANHATTAN,40.755873,-73.984454
10036,MANHATTAN,40.756461,-73.983952
10036,MANHATTAN,40.75654,-73.98414
10036,MANHATTAN,40.75673,-73.984548
10036,MANHATTAN,40.75657,-73.984169
10036,MANHATTAN,40.756491,-73.983977
10036,MANHATTAN,40.757218,-73.983786
10036,MANHATTAN,40.757267999999996,-73.98385400000001
10036,MANHATTAN,40.757163,-73.983613
10036,MANHATTAN,40.757114,-73.983494
10036,MANHATTAN,40.757026,-73.98329100000001
10036,MANHATTAN,40.757781,-73.983197
10036,MANHATTAN,40.757811,-73.98323
10036,MANHATTAN,40.758428,-73.982789
10036,MANHATTAN,40.758461,-73.982869
10036,MANHATTAN,40.759055,-73.98470999999999
10036,MANHATTAN,40.759055,-73.98470999999999
10036,MANHATTAN,40.759055,-73.98470999999999
10036,MANHATTAN,40.759293,-73.984543
10036,MANHATTAN,40.758678,-73.98334200000001
10036,MANHATTAN,40.758577,-73.9831
10036,MANHATTAN,40.759293,-73.982854
10019,MANHATTAN,40.759797999999996,-73.98217199999999
10019,MANHATTAN,40.761431,-73.98214200000001
10019,MANHATTAN,40.762674,-73.982095
10019,MANHATTAN,40.762218,-73.97874200000001
10019,MANHATTAN,40.762218,-73.97874200000001
10019,MANHATTAN,40.762218,-73.97874200000001
10019,MANHATTAN,40.762218,-73.97874200000001
10019,MANHATTAN,40.762218,-73.97874200000001
10019,MANHATTAN,40.763245,-73.980582
10019,MANHATTAN,40.76358,-73.979474
10019,MANHATTAN,40.764313,-73.980903
10019,MANHATTAN,40.764559999999996,-73.979867
10019,MANHATTAN,40.764074,-73.978669
10019,MANHATTAN,40.764455,-73.977532
10019,MANHATTAN,40.764688,-73.978095
10019,MANHATTAN,40.764705,-73.978084
10019,MANHATTAN,40.764427000000005,-73.977131
10019,MANHATTAN,40.765668,-73.97831500000001
10019,MANHATTAN,40.765205,-73.979279
10019,MANHATTAN,40.766256,-73.97949100000001
10019,MANHATTAN,40.766613,-73.978473
10019,MANHATTAN,40.766613,-73.978473
10019,MANHATTAN,40.766613,-73.978473
10018,MANHATTAN,40.754971000000005,-73.988392
10036,MANHATTAN,40.755596999999995,-73.987999
10036,MANHATTAN,40.755717,-73.98828
10036,MANHATTAN,40.756747,-73.988659
10036,MANHATTAN,40.757309,-73.98790100000001
10036,MANHATTAN,40.757482,-73.988309
10036,MANHATTAN,40.758663,-73.988738
10036,MANHATTAN,40.758267,-73.98546800000001
10036,MANHATTAN,40.759132,-73.98634799999999
10036,MANHATTAN,40.759008,-73.986052
10036,MANHATTAN,40.759246999999995,-73.985168
10036,MANHATTAN,40.760453999999996,-73.98565500000001
10036,MANHATTAN,40.75931,-73.98485699999999
10036,MANHATTAN,40.760375,-73.985189
10019,MANHATTAN,40.761014,-73.985052
10019,MANHATTAN,40.761124,-73.985312
10019,MANHATTAN,40.761127,-73.98694
10019,MANHATTAN,40.761613,-73.984521
10019,MANHATTAN,40.761654,-73.984619
10019,MANHATTAN,40.761102,-73.985218
10019,MANHATTAN,40.761102,-73.985218
10019,MANHATTAN,40.762164,-73.983575
10019,MANHATTAN,40.762159000000004,-73.98355699999999
10019,MANHATTAN,40.763781,-73.982611
10019,MANHATTAN,40.764264000000004,-73.982997
10019,MANHATTAN,40.764538,-73.982279
10019,MANHATTAN,40.764291,-73.982824
10019,MANHATTAN,40.764953000000006,-73.98270500000001
10019,MANHATTAN,40.765665999999996,-73.982499
10019,MANHATTAN,40.765782,-73.98354599999999
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764928000000005,-73.980752
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10019,MANHATTAN,40.764521,-73.980773
10036,MANHATTAN,40.758295000000004,-73.992719
10036,MANHATTAN,40.758756,-73.989395
10036,MANHATTAN,40.758912,-73.989763
10036,MANHATTAN,40.75908,-73.990117
10036,MANHATTAN,40.759485999999995,-73.989135
10036,MANHATTAN,40.760359,-73.98928599999999
10036,MANHATTAN,40.759996,-73.988388
10036,MANHATTAN,40.760265000000004,-73.98759
10036,MANHATTAN,40.760290000000005,-73.987572
10036,MANHATTAN,40.760315000000006,-73.987554
10036,MANHATTAN,40.761377,-73.987803
10036,MANHATTAN,40.761259,-73.98751700000001
10019,MANHATTAN,40.761133,-73.986958
10019,MANHATTAN,40.763249,-73.986467
10019,MANHATTAN,40.763059000000005,-73.985557
10019,MANHATTAN,40.767634,-73.98295999999999
10019,MANHATTAN,40.767348999999996,-73.98435
10019,MANHATTAN,40.767348999999996,-73.98435
10019,MANHATTAN,40.767348999999996,-73.98435
10023,MANHATTAN,40.769028999999996,-73.982801
10036,MANHATTAN,40.759212,-73.99450999999999
10036,MANHATTAN,40.758503999999995,-73.992835
10036,MANHATTAN,40.760123,-73.992593
10036,MANHATTAN,40.761276,-73.99145899999999
10019,MANHATTAN,40.768434,-73.986956
10019,MANHATTAN,40.768853,-73.98585200000001
10036,MANHATTAN,40.760071,-73.996549
10036,MANHATTAN,40.759906,-73.996112
10036,MANHATTAN,40.764196000000005,-73.994545
10036,MANHATTAN,40.764229,-73.994625
10036,MANHATTAN,40.764251,-73.994679
10019,MANHATTAN,40.764108,-73.992343
10019,MANHATTAN,40.77061,-73.990039
10036,MANHATTAN,40.764317,-73.995784
