occur_date,occur_time,borough,precinct,vic_sex,latitude,longitude
11/28/2019,04:12:00,BRONX,50,M,40.877413096000055,-73.90590391399995
11/27/2019,23:55:00,QUEENS,113,M,40.67259514700004,-73.77514474599997
11/27/2019,23:30:00,BRONX,45,F,40.83079891400007,-73.82694879599995
11/27/2019,23:30:00,BRONX,45,M,40.83079891400007,-73.82694879599995
11/27/2019,22:24:00,BRONX,41,M,40.82414626900004,-73.89294648299993
11/27/2019,22:24:00,BRONX,41,M,40.82414626900004,-73.89294648299993
11/27/2019,15:54:00,BRONX,40,F,40.81869973000005,-73.91857061799993
11/27/2019,15:54:00,BRONX,40,F,40.81869973000005,-73.91857061799993
11/27/2019,15:54:00,BRONX,40,M,40.81869973000005,-73.91857061799993
11/27/2019,15:54:00,BRONX,40,M,40.81869973000005,-73.91857061799993
11/27/2019,00:45:00,BRONX,47,M,40.887459573000065,-73.86066017599995
11/26/2019,20:19:00,BROOKLYN,81,M,40.68753374200002,-73.93595560199999
11/25/2019,22:00:00,QUEENS,114,M,40.77270715700007,-73.93268571799997
11/23/2019,03:20:00,BROOKLYN,69,F,40.645844089000036,-73.91220873599997
11/23/2019,03:20:00,BROOKLYN,69,M,40.645844089000036,-73.91220873599997
11/21/2019,18:32:00,BRONX,49,F,40.857454424000025,-73.84754276399997
11/20/2019,23:11:00,BRONX,44,M,40.83427221300008,-73.91710967899995
11/20/2019,23:11:00,BRONX,44,M,40.83427221300008,-73.91710967899995
11/20/2019,23:11:00,BRONX,44,M,40.83427221300008,-73.91710967899995
11/20/2019,23:11:00,BRONX,44,M,40.83427221300008,-73.91710967899995
11/20/2019,17:58:00,STATEN ISLAND,122,M,40.586855984000074,-74.10082545299997
11/20/2019,14:56:00,BROOKLYN,81,M,40.68000674300004,-73.92546037999993
11/19/2019,08:45:00,BROOKLYN,75,M,40.66553377300004,-73.89424277099994
11/17/2019,21:12:00,BRONX,43,M,40.816366145000075,-73.86762631099998
11/17/2019,21:12:00,BRONX,43,M,40.816366145000075,-73.86762631099998
11/17/2019,14:45:00,MANHATTAN,23,M,40.79708858400005,-73.94274857999993
11/17/2019,02:27:00,BROOKLYN,72,M,40.64696537000003,-74.02093827699997
11/16/2019,03:44:00,BROOKLYN,79,M,40.689048255000046,-73.95861337799995
11/15/2019,20:22:00,BRONX,46,M,40.849341252000045,-73.91792586299994
11/15/2019,00:17:00,BRONX,42,M,40.83026481100006,-73.90620546899999
11/14/2019,21:01:00,MANHATTAN,34,M,40.86225524200007,-73.92629731299998
11/14/2019,00:59:00,BRONX,44,M,40.83289538100007,-73.92671649599998
11/14/2019,00:12:00,MANHATTAN,25,M,40.80925797900005,-73.93614553099997
11/13/2019,20:35:00,BROOKLYN,69,M,40.638270777000045,-73.88941816399995
11/13/2019,00:08:00,BRONX,43,M,40.830641297000064,-73.87487918899996
11/12/2019,02:24:00,BRONX,44,M,40.824144257000064,-73.91717287899995
11/10/2019,22:34:00,BRONX,44,M,40.83119531600005,-73.91327951999993
11/10/2019,19:30:00,BROOKLYN,71,M,40.66423549600006,-73.94546506699999
11/10/2019,14:03:00,BROOKLYN,63,F,40.62016320400005,-73.92700768599997
11/10/2019,14:03:00,BROOKLYN,63,F,40.62016320400005,-73.92700768599997
11/10/2019,14:03:00,BROOKLYN,63,M,40.62016320400005,-73.92700768599997
11/10/2019,14:03:00,BROOKLYN,63,M,40.62016320400005,-73.92700768599997
11/10/2019,06:50:00,MANHATTAN,19,M,40.76406937600007,-73.95505791899996
11/10/2019,02:48:00,MANHATTAN,34,F,40.86587636400003,-73.92766355499998
11/10/2019,02:48:00,MANHATTAN,34,M,40.86587636400003,-73.92766355499998
11/10/2019,02:48:00,MANHATTAN,34,M,40.86587636400003,-73.92766355499998
11/06/2019,22:36:00,BRONX,49,M,40.86970325500005,-73.86688016399995
11/06/2019,21:21:00,BROOKLYN,77,M,40.67651622300008,-73.93596257699994
11/06/2019,02:27:00,BROOKLYN,72,M,40.667056208000076,-73.99470257699994
11/05/2019,23:30:00,QUEENS,113,M,40.689657398000065,-73.78410196999994
11/05/2019,21:11:00,BROOKLYN,84,M,40.69980031700004,-73.98373278599996
11/05/2019,21:11:00,BROOKLYN,84,M,40.69980031700004,-73.98373278599996
11/04/2019,13:40:00,BRONX,40,M,40.82079045300003,-73.91375915499998
11/04/2019,13:40:00,BRONX,40,M,40.82079045300003,-73.91375915499998
11/04/2019,13:40:00,BRONX,40,M,40.82079045300003,-73.91375915499998
11/04/2019,13:40:00,BRONX,40,M,40.82079045300003,-73.91375915499998
11/04/2019,02:41:00,QUEENS,114,M,40.755443005000075,-73.94342324599995
11/03/2019,14:54:00,QUEENS,101,M,40.597284244000036,-73.761930927
11/03/2019,00:26:00,BROOKLYN,88,M,40.693869310000025,-73.96221290099999
11/02/2019,10:37:00,BRONX,47,M,40.880072125000034,-73.85069487599996
11/02/2019,02:40:00,STATEN ISLAND,120,M,40.645022746000045,-74.077216847
11/02/2019,02:09:00,MANHATTAN,23,F,40.78946330000008,-73.94763400399995
11/02/2019,00:42:00,BROOKLYN,79,M,40.69607807800003,-73.95270199199997
11/02/2019,00:24:00,BROOKLYN,90,M,40.710548430000074,-73.94072361899998
11/01/2019,05:00:00,BRONX,44,M,40.84431481700005,-73.90942043899997
10/31/2019,20:59:00,BROOKLYN,83,M,40.69034585500003,-73.90952141999998
10/31/2019,19:03:00,BRONX,42,M,40.82305580800004,-73.90452830099997
10/31/2019,19:03:00,BRONX,42,M,40.82305580800004,-73.90452830099997
10/31/2019,14:17:00,BRONX,52,M,40.86890454400003,-73.89629841699998
10/30/2019,19:55:00,BRONX,52,M,40.869764707000066,-73.891495476
10/29/2019,20:36:00,QUEENS,113,M,40.68601904400003,-73.76645659599995
10/29/2019,20:22:00,BROOKLYN,84,M,40.70140601600008,-73.983808132
10/28/2019,22:39:00,BROOKLYN,73,M,40.67483425900008,-73.91942041999994
10/28/2019,15:53:00,QUEENS,103,F,40.70638803100008,-73.79997184399997
10/28/2019,14:26:00,MANHATTAN,25,M,40.811130194000036,-73.93671450599999
10/28/2019,12:19:00,BRONX,44,M,40.83626606400002,-73.91132866299995
10/27/2019,18:14:00,BROOKLYN,79,F,40.682000963000064,-73.94822315299997
10/27/2019,17:09:00,BRONX,44,M,40.83088631600003,-73.91862797499994
10/27/2019,01:30:00,BROOKLYN,73,M,40.66304320600005,-73.90565842999997
10/26/2019,22:50:00,BROOKLYN,75,M,40.684069959000055,-73.87074095399998
10/26/2019,20:02:00,QUEENS,113,M,40.683729750000055,-73.78467642099997
10/26/2019,04:20:00,BROOKLYN,69,M,40.646394480000026,-73.90371082399997
10/26/2019,04:00:00,BRONX,48,M,40.846409037000065,-73.89337329799997
10/25/2019,21:04:00,BRONX,47,M,40.89866994400006,-73.85484547899993
10/25/2019,21:04:00,BRONX,47,M,40.89866994400006,-73.85484547899993
10/25/2019,19:43:00,BRONX,46,F,40.857790719000036,-73.89878841299998
10/25/2019,19:43:00,BRONX,46,M,40.857790719000036,-73.89878841299998
10/25/2019,19:43:00,BRONX,46,M,40.857790719000036,-73.89878841299998
10/25/2019,12:54:00,QUEENS,100,M,40.58996484000005,-73.80957751099999
10/24/2019,21:56:00,BRONX,46,M,40.85564181000007,-73.91244513899994
10/24/2019,19:43:00,BROOKLYN,75,M,40.66940464800007,-73.86363907499998
10/24/2019,00:52:00,STATEN ISLAND,121,F,40.63806398200006,-74.16610830199994
10/23/2019,19:53:00,QUEENS,113,M,40.67617271100005,-73.77997803999993
10/23/2019,15:16:00,MANHATTAN,10,M,40.74347045500008,-74.00539300399998
10/22/2019,03:04:00,QUEENS,102,M,40.68407195200007,-73.86297449699998
10/21/2019,16:00:00,MANHATTAN,20,M,40.77429060000002,-73.98711927099998
10/19/2019,10:25:00,QUEENS,103,M,40.70466945900005,-73.80782521099997
10/18/2019,14:43:00,MANHATTAN,32,F,40.81087724100007,-73.94106415099995
10/18/2019,14:43:00,MANHATTAN,32,M,40.81087724100007,-73.94106415099995
10/17/2019,12:32:00,QUEENS,105,F,40.65818237800004,-73.74867718699994
10/15/2019,22:55:00,BROOKLYN,63,M,40.62283851900003,-73.91761360499999
10/13/2019,02:30:00,BROOKLYN,81,M,40.69426487000004,-73.93280818499993
10/13/2019,02:30:00,BROOKLYN,81,M,40.69426487000004,-73.93280818499993
10/13/2019,01:55:00,MANHATTAN,17,M,40.744099446000064,-73.97634911099993
10/12/2019,18:02:00,MANHATTAN,28,M,40.80732404600008,-73.94941886199997
10/12/2019,06:55:00,BROOKLYN,77,F,40.676216571000055,-73.93042172099996
10/12/2019,06:55:00,BROOKLYN,77,F,40.676216571000055,-73.93042172099996
10/12/2019,06:55:00,BROOKLYN,77,F,40.676216571000055,-73.93042172099996
10/12/2019,06:55:00,BROOKLYN,77,F,40.676216571000055,-73.93042172099996
10/12/2019,06:55:00,BROOKLYN,77,M,40.676216571000055,-73.93042172099996
10/12/2019,06:55:00,BROOKLYN,77,M,40.676216571000055,-73.93042172099996
10/12/2019,06:55:00,BROOKLYN,77,M,40.676216571000055,-73.93042172099996
10/12/2019,06:55:00,BROOKLYN,77,M,40.676216571000055,-73.93042172099996
10/12/2019,06:55:00,BROOKLYN,77,M,40.676216571000055,-73.93042172099996
10/12/2019,06:55:00,BROOKLYN,77,M,40.676216571000055,-73.93042172099996
10/12/2019,06:55:00,BROOKLYN,77,M,40.676216571000055,-73.93042172099996
10/12/2019,06:55:00,BROOKLYN,77,M,40.676216571000055,-73.93042172099996
10/12/2019,06:30:00,BRONX,42,M,40.83061151500005,-73.90728181399999
10/12/2019,02:50:00,MANHATTAN,18,F,40.76292445400002,-73.98564864699993
10/11/2019,23:14:00,QUEENS,113,M,40.684420223000075,-73.78257211399993
10/11/2019,22:15:00,MANHATTAN,10,F,40.748954585000035,-74.00123937099994
10/10/2019,21:54:00,BROOKLYN,71,M,40.65606750000006,-73.95996734599998
10/09/2019,13:38:00,QUEENS,105,M,40.753532458000045,-73.70659676099996
10/09/2019,13:00:00,QUEENS,105,M,40.74174848400003,-73.70204752099994
10/07/2019,16:21:00,BROOKLYN,60,F,40.57978019500007,-73.99842465499995
10/07/2019,13:27:00,BRONX,43,M,40.81824648100008,-73.85414296999993
10/06/2019,21:54:00,MANHATTAN,23,M,40.79124111900006,-73.94597136299996
10/06/2019,17:00:00,BROOKLYN,79,M,40.68786431700005,-73.94939048399993
10/06/2019,13:49:00,BROOKLYN,67,M,40.640172009000025,-73.94552436799995
10/06/2019,01:09:00,BROOKLYN,77,F,40.674885741000026,-73.96007501899999
10/06/2019,01:09:00,BROOKLYN,77,M,40.674885741000026,-73.96007501899999
10/05/2019,21:50:00,MANHATTAN,25,M,40.800334261000046,-73.94565697199994
10/05/2019,04:38:00,BRONX,40,M,40.815946755000034,-73.90762016499998
10/05/2019,02:15:00,BRONX,40,M,40.80091171200007,-73.91550779499994
10/05/2019,00:34:00,BRONX,49,M,40.857454424000025,-73.84754276399997
10/04/2019,18:34:00,BRONX,44,M,40.834516921000045,-73.91770925599997
10/04/2019,01:51:00,BRONX,43,M,40.83350852400008,-73.86663818999993
10/03/2019,21:39:00,BROOKLYN,79,M,40.682177387000024,-73.949935623
10/03/2019,14:27:00,BROOKLYN,73,M,40.66123156200007,-73.91249125199994
10/03/2019,01:45:00,BROOKLYN,67,M,40.64465170600005,-73.92620615399994
10/03/2019,00:38:00,MANHATTAN,33,M,40.840183525000036,-73.93764097999998
10/02/2019,20:14:00,BRONX,44,M,40.842979335000045,-73.91457972899997
10/02/2019,16:47:00,BROOKLYN,81,M,40.68121734900007,-73.92570780199995
10/02/2019,13:26:00,BROOKLYN,79,M,40.69579171600003,-73.939095905
10/01/2019,13:10:00,QUEENS,103,M,40.699021834000064,-73.79572395699995
09/30/2019,13:49:00,MANHATTAN,23,M,40.799665264000055,-73.94719977999995
09/30/2019,13:49:00,MANHATTAN,23,M,40.799665264000055,-73.94719977999995
09/29/2019,23:15:00,BRONX,52,M,40.86275525800004,-73.904493002
